5fbe1abdc0dbe2593d49f8b5;"Искусственные сосны";"FE r2";"Искусственная сосна Фабрика Ёлок Распушенная 2 метра Зеленый";1490;1788;+;"Фабрика Ёлок";"<p><b>
        	Искусственная распушенная сосна 2 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит из 2х ярусов и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/76cdd4073f0ad55044aa3df1ea10a332.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/eb9c4f9d9f1e286a62d2365f5294db17.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/8518692701fa9637a499053c2423364e.jpg;Конструкция:Ствольная;Назначение:Интерьерные;Высота:200;Материал:Леска;Цвет:Зеленый;Тип:Сосны
5fbe1abec0dbe2593d49f8b6;"Искусственные сосны";"FE z18";"Искусственная сосна Фабрика Ёлок 1,8 метра Зеленая";1095;1314;+;"Фабрика Ёлок";"<p><b>
        	Искусственная зелёная сосна 1,8 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая сосна от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит разборного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/e30b5238bcabef7fa47c77bebcb2da3d.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/99e50331930735b7de5e313d86123837.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/6011feb17929c9b9fd679ddcb72c3a1a.jpg;Конструкция:Ствольная;Назначение:Интерьерные;Высота:180;Материал:Леска;Цвет:Зеленый;Тип:Сосны
5fbe1abfc0dbe2593d49f8b7;"Искусственные сосны";"FE s18";"Искусственная сосна Фабрика Ёлок Заснеженная 1,8 метра Зеленый с белым";1095;1314;+;"Фабрика Ёлок";"<p><b>
        	Искусственная заснеженная сосна 1,8 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая сосна от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит из разборного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/bb358a31884506a32fc4da1e1fc2a105.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/c2a1115ed543890064680aa4cf9d5462.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/d13c04310021a794a4ee69c569ee4512.jpg;Конструкция:Ствольная;Назначение:Интерьерные;Высота:180;Материал:Леска;"Цвет:Зеленый с белым";Тип:Сосны
5fbe1ac0c0dbe2593d49f8b8;"Искусственные сосны";"FE r18";"Исскусственная сосна Фабрика Ёлок Распушенная 1,8 метра Зеленый";1095;1314;+;"Фабрика Ёлок";"<p><b>
        	Искусственная распушенная сосна 1,8 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит из разборного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/b009706d52c1c79470bf7f54572ba07c.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/2a7bba02770bb956903ee23b9b396219.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/a8d5a8806bbb34579cdfa544bf613657.jpg;Конструкция:Ствольная;Назначение:Интерьерные;Высота:180;Материал:Леска;Цвет:Зеленый;Тип:Сосны
5fbe1ac1c0dbe2593d49f8b9;"Искусственные сосны";"FE z15";"Искусственная сосна Фабрика Ёлок Зеленая 1,5 метра Зеленый";845;1014;+;"Фабрика Ёлок";"<p><b>
        	Искусственная зелёная сосна 1,5 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая сосна от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит цельного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/ab47f506be639790ae5bec06ffe3bdc9.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/b091febdf79bf91f2716d48e71a89065.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/aa9887e65d305972046dd743a3b52b50.jpg;Конструкция:Ствольная;Назначение:Интерьерные;Высота:150;Материал:Леска;Цвет:Зеленый;Тип:Сосны
5fbe1ac2c0dbe2593d49f8ba;"Искусственные сосны";"FE s15";"Искусственная сосна Фабрика Ёлок Заснеженная 1,5 метра Зеленый с белым";845;1014;+;"Фабрика Ёлок";"<p><b>
        	Искусственная заснеженная сосна 1,5 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая сосна от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит из цельного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/8035f4b2ecad85dc7e3be5d9728990f0.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/5cc4c8f9770d1eb6531ae5e0407bb834.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/dc9f83cfba3f62171631c07e5806e4c6.jpg;Конструкция:Ствольная;Назначение:Интерьерные;Высота:150;Материал:Леска;"Цвет:Зеленый с белым";Тип:Сосны
5fbe1ac2c0dbe2593d49f8bb;"Искусственные сосны";"FE r15";"Искусственная сосна Фабрика Ёлок Распушенная 1,5 метра Зеленый";845;1014;+;"Фабрика Ёлок";"<p><b>
        	Искусственная распушенная сосна 1,5 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит из цельного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/b5a1a77651a9d6ffcc0d24311045836f.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/2e596bf733c7e6cd5a77b0f2d1c4d8ca.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/d3489886c7e38b2d34155815651a3b28.jpg;Конструкция:Ствольная;Назначение:Интерьерные;Высота:150;Материал:Леска;Цвет:Зеленый;Тип:Сосны
5fbe1ac3c0dbe2593d49f8bc;"Искусственные сосны";"FE z13";"Искусственная сосна Фабрика Ёлок 1,2 метра Зеленая";675;810;+;"Фабрика Ёлок";"<p><b>
        	Искусственная зелёная сосна 1,2 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая сосна от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит цельного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/6d00ca675f27721ef3afab3569281cbf.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/dc7952e9032aa850dfde50debf722d00.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/ea676d0bec2bb08c8913fffe655ed6f2.jpg;Конструкция:Ствольная;Назначение:Настольные;Высота:120;Материал:Леска;Цвет:Зеленый;Тип:Сосны
5fbe1ac4c0dbe2593d49f8bd;"Искусственные сосны";"FE s13";"Искусственная сосна Фабрика Ёлок Заснеженная 1,2 метра Зеленый с белым";675;810;+;"Фабрика Ёлок";"<p><b>
        	Искусственная заснеженная сосна 1,2 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая сосна от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит из цельного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/7f020dc2a1c263700c453f5449baca8b.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/106ef1272ebea02998d977f9d20c7833.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/229bbfe660ff52944a78cd5389d09cda.jpg;Конструкция:Ствольная;Назначение:Настольные;Высота:120;Материал:Леска;"Цвет:Зеленый с белым";Тип:Сосны
5fbe1ac4c0dbe2593d49f8be;"Искусственные сосны";"FE r12";"Искусственная сосна Фабрика Ёлок Распушенная 1,2 метра Зеленый";675;810;+;"Фабрика Ёлок";"<p><b>
        	Искусственная распушенная сосна 1,2 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая сосна от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит из цельного ствола и пластиковой подставки. Сборка занимает не более 5ти минут!</p>
			<p>Сосна сделана из Лески ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/e0edd3670296b5de03dd98c3f0f8c5bc.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/b1f54cc44f455f3aa7fec5977f2b85c3.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/1bf8b55b1856ecb012fd95f07c315372.jpg;Конструкция:Ствольная;Назначение:Настольные;Высота:120;Материал:Леска;Цвет:Зеленый;Тип:Сосны
5fbe1ac5c0dbe2593d49f8bf;"Искусственные елки";"FE e05";"Искусственная ёлка Фабрика Ёлок 0,55 метра Зеленая";99;118.8;+;"Фабрика Ёлок";"<p><b>
        	Искусственная зелёная елка 0,55 м высотой от Фабрика Ёлок</b></p>
        	<p>Красивейшая елка от Фабрики Ёлок сделает Ваш праздник незабываемым! Она состоит цельного ствола и пластиковой подставки. Сборка занимает не более 2х минут!</p>
			<p>Елка сделана из пленки ПВХ - производство Украина. На продукцию имеются все сертификаты качества! Она абсолютно безвредна даже для самых маленьких деток!</p>
            <p>Не воспламеняется и не горит! Сертификаты качества на продукцию можем вложить в посылку (по требованию клиента). Хорошего вам дня и приятных покупок!</p>";http://hubber-test.s3-website-us-east-1.amazonaws.com/1343c2481c539e7a48b3ef9b1246daf7.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/db235fcbb89c44820ceebfce4bc3a315.jpg|http://hubber-test.s3-website-us-east-1.amazonaws.com/f0eeb4129e4e5f3b0c871fc0636bd9f7.jpg;Конструкция:Ствольная;Назначение:Настольные;Высота:55;Материал:ПВХ;Цвет:Зеленый;Тип:Елки
